图像名,内容1,内容2,内容3,mos_quality
i18_01_4.bmp,"A woman stands touching a rusty metal structure, wearing a dark dress and multiple pearl necklaces, with greenery in the background.","The image displays clear details of the woman’s dress, pearl necklaces, the rusty metal, and green foliage, with natural color tones.",Woman,4.46341
i15_10_5.bmp,A child has a stylized colorful face with a green circle around one eye.,"The image has stylized colors, a green circle, and a child’s face with mixed color sections.",Child,1.86667
i03_11_2.bmp,"Colorful Bahamas hats (yellow, orange, green, pink) hang on a beige wall against a cloudy sky.","The image has clear details, vivid hat colors, and a distinguishable wall-sky background.",Hats,4.07692
i24_11_5.bmp,The image shows a blurry old house with a tiled roof and green bushes.,"The image has low clarity, muted colors, and indistinct details of an old house with a tiled roof and greenery.",House,0.91667
i04_19_5.bmp,"A woman with blonde hair, blue eyes, red lipstick, and a beaded necklace wears a red hat near pink fabric.","The image displays vivid colors, clear facial details, and distinct textures of the hat, necklace, and fabric.",Woman,4.16667
i02_23_5.bmp,The image displays a blurry rainbow - colored spot on a red background.,"The image has a blurry appearance, a red background, and a rainbow - colored spot.",rainbow,0.81081
i04_09_1.bmp,"A woman with blonde hair, blue eyes, red lipstick, and a red hat wears a white necklace.","The image has high clarity, vivid colors, and clear details of the woman’s features and accessories.",Woman,6.38095
i09_19_5.bmp,Sailboats with colorful sails carry people on a calm lake.,"The image has grainy texture, vibrant colors, and recognizable sailboat and person details.",Sailboats,3.48485
i05_03_2.bmp,"Motocross riders in helmets sit on colorful dirt bikes, ready to race.","The image has high clarity, vivid colors, and clear details of motocross riders and dirt bikes.",Motocross,4.48780
i08_24_4.bmp,"The image shows colorful, traditional houses with sloped roofs and varied window designs.","The image has distinct colors, clear architectural details and visible roof textures.",Houses,3.96774
i08_21_2.bmp,"The image shows several colorful traditional houses with steep roofs, some snow, and a hilly tree - lined background.","The image has clear details, vivid colors, and distinct architectural features against a natural backdrop.",Houses,4.93548
i16_01_3.bmp,"The image shows a calm body of water, a small island with green palm trees, and a blue sky with white clouds.","The image has a serene water surface, visible palm tree details, and a sky with prominent white clouds.",island,5.02632
i12_21_5.bmp,Two people walk in shallow water holding colorful flippers.,"The image has a textured appearance, muted color tones, and blurred details of two people walking in water.",Beach,2.00000
i22_21_3.bmp,"The image shows a large red barn, a small red house, green trees, and a calm pond reflecting them under a cloudy sky.","The image has clear details of a red barn, green trees, and a reflective pond, with natural colors.",Barn,4.65789
i01_15_3.bmp,"The image shows a stone building with a red door, red shutters, and pink squares.","The image has clear details of a stone building, a red door, red shutters, and distinguishable pink squares.",facade,3.10811
I09_11_1.BMP,Several small sailboats with colorful sails carry people on a rippled water surface beneath a gray sky.,"The image shows clear sailboats, vivid multicolored sails, distinct people, and detailed water in a softly lit scene.",Sailboats,5.90625
i12_16_1.bmp,"A man in red trunks and a woman in a colorful swimsuit walk in shallow beach water, holding snorkeling fins.","The image depicts a beach scene with a man and woman in water, having clear details and vivid colors.",Beach,6.52632
i14_23_1.bmp,People in red vests paddle a yellow raft in whitewater.,"The image has clear details, vivid colors, and shows people paddling a yellow raft in whitewater.",Rafting,6.02778
i07_24_4.bmp,"The image shows a blue window with shutters and vibrant pink, red flowers in front.","The image has pixelated texture, varied colors and blended details.",Window,2.25000
i04_14_5.bmp,"A woman with blonde hair wears a red hat, red lace, and a white necklace against a pink background.","The image has pixelated regions, vivid red and pink hues, and distinct facial features.",Woman,3.60976
i04_17_5.bmp,A woman with blonde hair wears a red hat and smiles against a pink background.,"The image has clear details, soft colors, and visible features of the woman’s hat, hair, and attire.",Woman,3.92500
i22_06_1.bmp,"A large red barn, a small red house, and green trees stand beside a calm pond that reflects them, under a cloudy sky.","The image shows a red barn, a small red house, green trees, and a calm reflecting pond under a cloudy sky, with natural colors and clear details.",barn,4.70270
i25_13_3.bmp,"The image contains various colorful, patterned blocks and small text labels.","The image has distinct patterns, vibrant colors, and visible small text labels.",Patterns,3.68571
i07_06_3.bmp,A branch holds pink and red flowers in front of a blue window with shutters.,"The image has visible details of flowers, leaves, window, natural colors, and some noise.",Flowers,4.15909
i08_16_4.bmp,The image shows colorful traditional houses with tiled roofs and a hilly background.,"The image has high clarity, vivid colors and clear details.",Houses,4.90323
i03_23_5.bmp,"The image shows blurry colorful (yellow, red, green) smiley faces with rainbow trails against a dark sky.","The image has blurry details, vibrant (yellow, red, green) colors, and rainbow-like trails on a dark background.",smileys,1.97500
i07_05_1.bmp,"The image shows a pink hibiscus, a red hibiscus, and green branches in front of a blue window with white trim.","The image has clear details, distinct colors, and visible textures of flowers, leaves, and the window.",Hibiscus,6.04444
i07_07_5.bmp,A branch with pink and orange flowers is in front of a gray window with shutters.,"The image has bold colors, clear floral details, and a visible window with shutters.",Flowers,2.83721
i06_13_5.bmp,A small sailboat floats on wavy blue water near a tree - lined shore.,"The image has grainy texture, soft colors, and distinguishable details of a sailboat, water, and shore.",Sailboat,2.70270
i01_08_1.bmp,The image shows a stone building with a red door and red window shutters.,"The image has clear details, vibrant red colors, and visible stone textures.",Building,5.18919
i22_03_1.bmp,"The image shows a red barn, a small red house, green trees, and a pond reflecting them.","The image has clear reflections, natural colors, and distinct structures.",barn,4.79487
i03_18_5.bmp,"Several colorful Bahamas hats (yellow, orange, green, pink) hang on a wooden wall against a cloudy sky.","The image displays several colorful Bahamas hats hanging on a wooden wall with a cloudy sky, featuring clear details and vivid colors.",Hats,4.65789
i04_20_4.bmp,"The image shows a woman with blonde hair, red net accessories, and pink clothing.","The image has blended colors, soft details, and a stylized appearance.",Woman,3.11905
i10_15_1.bmp,"Sailboats with people sail on blue water, with gray blocks obscuring parts.","The image contains sailboats, people, gray blocks, white sails, and rippled water.",Sailboats,3.07895
i12_06_5.bmp,"A man and a woman walk in shallow beach water, holding pink and yellow flippers.","The image has speckled noise, natural beach colors, and visible details of the man, woman, water, and trees.",Beach,3.75000
i09_03_3.bmp,Several sailboats with colorful sails race on calm water.,"The image has distinct sailboats, vivid sail colors, and a calm water setting.",Sailboats,3.69697
i24_14_2.bmp,"The house features colorful murals, a balcony with flowers, and green shutters.","The image has clear details, vivid colors, and distinct architectural elements.",House,5.97143
i13_07_5.bmp,"A river flows through rocky terrain, flanked by green bushes, dense trees, and snowy mountains in the background.","The image has a river, rocky terrain, green bushes, dense trees, and snowy mountains with clear details and vivid colors.",Landscape,2.82927
i03_04_4.bmp,Brightly colored hats hang on a wooden wall under a blue sky.,"The image has vivid colors, clear details of the hats, and a well - defined wooden background.",Hats,4.60000
i25_20_3.bmp,"The image presents various colorful, patterned, and textured blocks with text labels.","The image has clear details, vivid colors, and distinct text labels.",Patterns,5.00000
i22_19_3.bmp,"The image shows a big red barn, a pond, small red buildings, and green trees under a cloudy sky.","The image has clear reflections, vivid reds, green foliage, and distinct structural details.",Barn,4.66667
i16_22_4.bmp,"The image shows a calm sea, a tropical island with palm trees, and a sky with white clouds.","The image has a stippled texture, clear island and palm tree outlines, and a sky with varying cloud densities.",Island,3.97368
i07_03_4.bmp,A branch has pink and red hibiscus flowers in front of a blue window with shutters.,"The image has visible details of pink and red hibiscus flowers, green leaves, and a blue window with shutters.",Hibiscus,3.31111
i15_12_5.bmp,A child with colorful face paint and pixelated features looks at the camera.,"The image has pixelated details, colorful elements, and digital distortions.",Child,2.56818
i10_18_4.bmp,Sailboats with white sails carry people on choppy water.,"The image has white sails, colorful jackets, rippled water, and clear details of sailboats and people.",Sailboats,3.63158
i04_10_3.bmp,"A woman with blonde hair, blue eyes, red lipstick, and a red hat with lace wears a white necklace against a pink background.","The image has high clarity, vivid red and pink colors, and clear details of the woman’s hat, lace, and necklace.",Woman,5.07143
i12_13_4.bmp,"A man and a woman walk in shallow ocean water, holding pink and yellow snorkel fins.","The image has a textured pattern, soft colors, and distinguishable figures with snorkel fins in shallow water by a beach.",Snorkeling,2.83333
i25_08_4.bmp,"The image contains various colorful, patterned, and solid square blocks with text labels.","The image has various colorful, patterned, and solid blocks with text labels and distinct patterns.",pattern,3.17647
i07_07_4.bmp,The image shows a branch with pink and red flowers in front of a green window with shutters on a pink and yellow building.,"The image has stylized colors, distinct floral and architectural details, and clear visual elements.",Hibiscus,3.62222
i25_15_5.bmp,"The image contains various colorful, patterned sections and text labels.","The image has distinct patterns, varied colors, and clear text labels.",Patterns,4.14286
i06_02_5.bmp,A small sailboat named ZENTIME floats on rippled green water near a tree-lined shore with buildings.,"The image shows a sailboat (ZENTIME) on rippled green water, a shoreline of trees and buildings, with legible boat text, textured water, and distinguishable shore elements.",ZENTIME,4.38889
i05_06_2.bmp,Motocross riders in colorful gear sit on their varied dirt bikes.,"The image has clear riders, vivid gear colors, and detailed bike designs.",Motocross,3.92308
i19_10_5.bmp,"The image depicts a white lighthouse, a light - colored house, a white picket fence, a red lifebuoy, and a dark object on green grass under a gray sky.","The image displays a white lighthouse, a light - colored house, a white picket fence, a red lifebuoy, a dark object, green grass, and a gray sky.",lighthouse,1.65789
i24_21_3.bmp,"The house has colorful murals, a balcony with flowers, green shutters, and a tiled roof.","The image has clear details, vivid colors, and distinct architectural elements.",House,4.14286
i25_19_2.bmp,"The image contains various colorful, patterned, and textured sections with text labels.","The image has clear text, vivid colors, and distinct geometric patterns.",Patterns,4.28571
i14_23_4.bmp,People in red life vests paddle a yellow raft on turbulent water.,"The image has vivid colors, clear details of the raft and people, and legible text on the raft.",Rafting,5.00000
i04_08_4.bmp,"A woman with blonde hair and blue eyes wears a red hat, red lipstick, and a white necklace against a pink background.","The image shows a woman with clear facial details, vivid red and pink colors, and a textured red hat.",Woman,4.37500
i21_09_3.bmp,"The image shows a white lighthouse, red - roofed houses, and a rocky shore under a blue sky with clouds.","The image has high clarity, vivid colors, and clear details of the lighthouse, houses, and rocky shore.",lighthouse,5.30952
i01_19_1.bmp,"The image shows a stone building with a red door, red window shutters, and white window frames.","The image has clear details, visible stone texture, and contrasting red and gray colors.",Facade,5.94444
i14_05_4.bmp,People in red life jackets paddle a yellow raft through rough water.,The image shows people in red life jackets paddling a yellow raft through rough water with clear details and vivid colors.,Rafting,4.16216
i17_17_3.bmp,"A figure with white skin, curly gray hair, a golden headpiece, and white cloth sits.","The image has clear details of the white skin, gray hair, golden headpiece, and white cloth.",Statue,4.48718
i14_18_4.bmp,A group of people in red life vests paddle a yellow raft through turbulent whitewater.,"The image has clear details of people, a yellow raft, red life vests, turbulent whitewater, and legible text.",Rafting,4.14706
i09_18_3.bmp,Several sailboats with colorful sails race on wavy water.,"The image has clear details, vivid colorful sails, and visible people on wavy water.",Sailboats,4.06452
i22_01_2.bmp,A large red barn and a small red house stand beside a calm pond surrounded by green trees under a cloudy sky.,"The image has a red barn, a small red house, green trees, a calm pond with reflections, and a cloudy sky with natural colors.",barn,5.23684
i19_19_1.bmp,"The image shows a white lighthouse, white buildings, a white picket fence, a red lifebuoy, and a black binocular viewer under a cloudy sky.","The image has clear details, distinct colors, and visible elements including a lighthouse, buildings, fence, lifebuoy, and binocular viewer.",lighthouse,5.54054
i25_07_1.bmp,"The image displays various colorful, patterned, and solid blocks with text labels.","The image has clear details, vivid colors, and distinct patterns with text labels.",Patterns,3.50000
i09_11_5.bmp,The image displays blurry colorful objects with poles on a gray surface.,"The image has low clarity, indistinct objects, and blurred details.",Blurry,0.87879
i01_23_2.bmp,"The stone building features a red door, red shutters, and white - framed windows.","The image has clear details, vivid red colors, and distinct stone textures.",Building,5.61111
i18_06_2.bmp,A woman in a dark dress and layered pearl necklaces stands touching a rusty metal structure with green foliage in the background.,"The image has clear details of the woman, vivid colors of her dress and the greenery, and distinct textures of the rusty metal structure.",Woman,4.15000
i24_19_3.bmp,"The house features colorful decorative murals, a wooden balcony, and flower pots with green shutters.","The image has clear details, vivid murals, and distinct architectural elements.",House,4.77778
i18_18_1.bmp,"A woman in a black dress and white pearl necklaces poses beside a rusty metal sculpture in a grassy, green area.","The image displays a woman, a rusty metal sculpture, and greenery with clear details, natural colors, and distinct textures.",Woman,5.02439
i12_21_3.bmp,"A man and a woman walk in shallow ocean water, holding pink and yellow flippers.","The image has moderate clarity, natural colors, and visible details of the beach, water, and people.",beach,4.02632
i07_05_4.bmp,The image shows pink and red hibiscus flowers with green leaves on branches in front of a blue window with shutters.,"The image has distinct hibiscus flowers, green foliage, and a blue window with shutters.",Hibiscus,4.27907
i25_10_2.bmp,"The image contains various colorful patterns, text, and a gear icon in different sections.","The image has distinct patterns, vivid colors, and legible text in its sections.",patterns,5.57143
i10_20_5.bmp,A blurry sailboat with large sails carries people on wavy water.,"The image depicts a sailboat with people, exhibiting blurry details, overlapping sails, and wavy water.",Sailboat,2.86486
i17_06_1.bmp,A white - painted person with curly gray hair wears a golden decorative headpiece and white draped clothing.,"The image has clear details of the white - painted figure, golden headpiece, and the stone - textured background.",Statue,4.23684
i17_24_5.bmp,"The image shows a blurry, gray-and-black scene with indistinct shapes.","The image has low clarity, muted colors, and indistinct details.",Blur,0.34211
i19_03_4.bmp,"The image shows a white lighthouse, white houses, a white picket fence, a red lifebuoy, and a black telescope under a cloudy sky.","The image has distinguishable white structures, a red lifebuoy, a black telescope, and a cloudy sky with textural details.",Lighthouse,3.00000
i12_24_2.bmp,"A man and a woman walk in shallow beach water, carrying snorkeling gear, near a sandy shore with green trees.","The image has visible details, natural colors, and clearly shows a beach scene with a man, a woman, calm water, a sandy shore, and green trees.",Beach,4.37838
i02_05_2.bmp,The image shows a red wooden door with a white knob and metal latch.,"The image has a red wooden door, a white knob, metal latch, and visible wood grain details.",Door,6.11111
i08_13_4.bmp,"The image shows colorful traditional buildings with brown roofs, varied facades, and a snowy roof detail.","The image has distinct color contrasts, clear architectural details, and visible roof textures.",Buildings,2.73333
i10_02_1.bmp,People sail on sailboats with white and yellow sails in wavy water.,"The image has discernible details, noticeable colors and clear sailboat designs.",Sailing,6.05405
i06_12_2.bmp,A small sailboat floats on turquoise water near a tree - lined shore.,"The image has clear details, natural colors, and a visible shoreline.",Sailboat,4.75000
i02_04_5.bmp,The image shows a red wooden door with a metal latch and a white round object.,"The image has clear details of a red wooden door, a metal latch, and a white round object with visible textures.",door,4.28571
i22_15_5.bmp,"The image shows a large red barn, a small red house, green trees, and a calm pond under a cloudy sky.","The image presents a red barn, green trees, a small red house, and a reflective pond with clear reflections and natural colors.",Barn,3.73684
i05_12_3.bmp,Motocross riders in helmets sit on colorful dirt bikes at a race start.,"The image shows clear details of motocross riders, their helmets, and colorful dirt bikes with visible textures and vivid colors.",Motocross,5.35000
i08_08_2.bmp,The image shows several colorful traditional houses with red roofs standing in a row.,"The image has clear architectural details, vivid house colors, and a visible tree - lined background.",Houses,4.59375
i07_12_1.bmp,A pink hibiscus flower and a red hibiscus flower grow on green branches in front of a blue window with white trim.,"The image shows green leaves, a pink hibiscus, a red hibiscus, and a blue window with clear details and natural colors.",Hibiscus,5.34091
i08_22_5.bmp,The image shows old European - style houses with steep roofs and multiple windows.,"The image has clear architectural details, detailed European - style houses, steep roofs, multiple windows, and monochrome texture.",Houses,2.37500
i04_17_2.bmp,"A woman with blonde hair and blue eyes wears a red hat, red lace, red lipstick, and a white necklace against a pink background.","The image has clear details, natural skin tones, vibrant colors, and sharp focus on the woman’s features.",Woman,6.66667
i13_16_2.bmp,"A river flows through a rocky, green valley with tall trees and snow - capped mountains in the distance.","The image has a river with white rapids, rocky banks, lush green trees, and snow - capped mountains, with clear details and vibrant colors.",River,5.27907
i02_08_1.bmp,The image shows a red wooden door with an old metal latch and a white knob.,"The image has a red wooden door, an old metal latch, a white knob, high clarity, vivid red color, and clear wood textures.",Door,6.10811
i24_04_5.bmp,"The house features colorful murals, a wooden balcony, and potted flowers.","The image has clear details, vibrant colors, and distinct architectural features.",House,4.57143
i14_08_1.bmp,People in red life vests paddle a yellow raft on turbulent water.,"The image has clear details, vivid colors, and legible text on the raft.",Rafting,5.43243
i16_07_3.bmp,"The image shows a calm ocean, a small island with tall palm trees, and a sky with fluffy clouds.","The image has a calm ocean, a detailed island with palm trees, and a sky with distinct clouds.",Island,4.35000
i24_16_3.bmp,"The house features colorful murals, a flower - filled balcony, and green shutters.","The image presents a house with clear murals, detailed balconies, and vivid colors.",House,5.45714
i18_11_5.bmp,A woman in a dark dress stands next to a tiger in a green environment.,"The image displays a woman, a tiger, and green surroundings with discernible elements and earthy colors.",WomanTiger,1.00000
i01_06_3.bmp,"The building has a red door, red shutters, and gray stone walls.","The image has clear details of a red door, red shutters, and gray stone walls.",Building,3.72973
i11_02_1.bmp,A small old sailboat rests near a weathered wooden dock in turquoise water.,"The image shows a small sailboat with tattered covers, a weathered dock, turquoise water, and a distant white boat.",Sailboat,5.55556
i09_11_4.bmp,Several sailboats with colorful sails float on gray water.,The image shows sailboats with vibrant sails and legible numbers on one sail.,Sailboats,2.40625
i17_23_5.bmp,"The image depicts a blurry, colorful statue of a person with a draped garment.","The image has a blurry appearance, colorful distortions, and a draped statue detail.",statue,1.92308
i12_02_5.bmp,"A man and a woman walk in shallow ocean water, holding pink and yellow flippers, near a sandy beach with green trees.","The image displays clear details of the couple, beach, and trees, with soft color tones and visible textures.",Snorkeling,4.54054
i23_24_2.bmp,"Two colorful parrots, one green - yellow - blue and one red, stand against a blurry green background.","The image has vivid colors, clear parrot details, and a blurry green backdrop.",Parrots,4.73529
i25_15_1.bmp,The image displays various colorful geometric patterns and text labels.,"The image has diverse patterns, vivid colors, and visible text labels.",Patterns,3.27778
i14_21_2.bmp,People in red life vests paddle a yellow raft through turbulent whitewater.,"The image has clear details, vivid colors, and depicts people rafting in a yellow raft.",Rafting,5.16667
i17_19_1.bmp,"A figure with white - painted skin, curly hair, a golden decorative wreath and white draped clothing stands against a stone and dark background.","The image has clear details, distinct golden and white colors and visible textures of the figure’s attire, wreath and skin.",statue,5.72500
i20_03_4.bmp,"A vintage airplane with a yellow nose, black propeller, and ""SLIP-SHOOTER"" text sits on green grass.","The image has high clarity, vivid colors, and clear details of a vintage airplane with a yellow nose, black propeller, ""SLIP-SHOOTER"" text, and striped wings, set against a grassy field.",Airplane,3.12821
i09_18_5.bmp,Several sailboats with striped sails carry people and race on wavy water near a grayscale shoreline.,"The image has clear details, colorful sails, and a grayscale background with visible water ripples.",Sailboats,3.15625
i24_14_3.bmp,"The house shows colorful murals, a balcony with flowers, green shutters, and a fence.","The image has clear details, vivid colors, and distinct architectural features.",House,5.34286
i08_18_2.bmp,"The image shows several traditional European houses with tiled roofs, colorful exteriors, and a hilly background with bare trees.","The image has sharp details of the houses’ architecture, vivid facade colors, and a clear hilly backdrop with bare trees.",Houses,3.74194
i15_14_2.bmp,A girl wears a vibrant sweater and has colorful face paint.,"The image shows a girl with vivid colors, clear details, and sharp focus.",Girl,6.15556
i07_17_3.bmp,A branch with pink and red hibiscus flowers is in front of a blue window with shutters.,"The image displays clear details of hibiscus flowers, green leaves, and a blue window with shutters, along with distinct pink, red, green, and blue colors.",Hibiscus,4.40476
i16_07_2.bmp,"The image shows a calm body of water with a small island of tall palm trees, under a sky with fluffy white clouds.","The image has clear details of palm trees, calm water, and fluffy clouds, with natural color tones.",Island,4.75000
i15_06_4.bmp,"A girl with colorful face paint (yellow sun, red, blue, white) wears a red and green sweater.",The image shows a girl with clear face paint details and a colorful sweater.,Facepaint,3.36364
i18_01_5.bmp,A woman in a black dress and long pearl necklaces stands near a rusty structure and black metal art amidst green plants.,"The image has clear details, vivid colors, and good clarity, depicting the woman, pearl necklaces, rusty structure, and green plants.",Pearls,4.00000
i03_18_2.bmp,"Four brightly colored hats (yellow, orange, green, pink) hang on a wooden wall against a blue sky with clouds.","The image has vivid colors, clear hat text, and sharp background details.",Hats,5.71795
i22_16_5.bmp,"A large red barn with a smaller red house stands by a calm pond, surrounded by green trees under a cloudy sky.","The image has clear pond reflections, vivid red barn colors, and detailed green trees under a cloudy sky.",barn,5.25641
i07_07_1.bmp,The image shows pink and red hibiscus flowers with green leaves in front of a blue window with shutters.,"The image has clear details, vivid colors, and distinct elements of flowers, leaves, and a window.",hibiscus,5.58140
i20_10_1.bmp,"A vintage fighter plane with yellow nose, black propeller blades, and ""SLIP - SHOOTER"" text sits on grassy field.","The image has clear details, vivid colors, and distinct features of the airplane.",Plane,6.13158
i01_06_2.bmp,The image depicts a stone building with a red door and red window shutters.,"The image has clear stone wall textures, distinct red door and shutters, and visible window details.",Building,3.89189
i15_05_1.bmp,A girl showcases colorful face paint and a bright sweater.,"The image presents sharp details, vivid colors, and distinct textures.",Facepaint,5.78571
i21_14_2.bmp,"A white lighthouse, a red - roofed house, and small red - roofed buildings stand on rocky coastal terrain near the ocean under a blue sky with clouds.","The image has clear details, vivid colors, and distinct depictions of the lighthouse, house, and rocky terrain.",lighthouse,6.17073
i14_19_2.bmp,A group of people in red life vests rows a yellow raft through turbulent whitewater.,"The image has clear details, vivid colors, and shows a yellow raft with people in red life vests navigating turbulent whitewater.",Rafting,5.11111
i13_21_3.bmp,A rocky river flows through a green forest with snow - capped mountains in the background.,"The image has clear details, natural colors and visible textures of the river, forest and mountains.",Landscape,5.09524
i25_05_2.bmp,"The image displays various colorful, patterned, and textured sections with text labels arranged in a grid.","The image has various colorful, patterned, and textured sections with text labels arranged in a grid.",Patterns,5.25714
i12_20_1.bmp,A man and a woman hold snorkeling gear while walking in shallow ocean water near a sandy beach with green trees.,"The image has natural colors, clear details of the beach scene, and smooth water texture.",Snorkeling,5.58333
i08_06_3.bmp,The image shows colorful traditional houses with sloped roofs and varied architectural details.,"The image has clear details of the houses, distinct colors, and visible roof textures.",Houses,3.93333
i07_01_2.bmp,The image shows pink and red hibiscus flowers with green leaves near a blue window shutter.,"The image has distinct colors (pink, red, green, blue) with visible floral and window details.",Hibiscus,5.09091
i21_06_2.bmp,"The image shows a white lighthouse, red - roofed houses, and rocky coastal land near the ocean with a blue sky and clouds.","The image has a blue sky, white lighthouse, red - roofed buildings, rocky shore, and visible ocean with cloud details.",Lighthouse,4.38095
i17_02_2.bmp,"A figure with white face, golden headpiece, and white cloth stands against a stone background.","The image has clear details, distinct colors, and visible texture of the figure’s attire and headpiece.",Statue,6.00000
i04_21_3.bmp,"A woman with blonde hair wears a red hat, red lipstick, a necklace, and has blue eyes against a pink background.","The image has distinct colors, visible facial details, and a pixelated appearance.",Woman,3.80952
i03_20_1.bmp,"Several colorful hats (yellow, orange, green, pink) with “Bahamas” text hang on a wooden wall under a blue sky.","The image shows colorful hats with clear text, vivid colors, and distinct shadows on a wooden surface against a blue sky.",Hats,5.84211
i17_03_1.bmp,"A white - painted figure with a golden crown, gray hair, and white drapery stands against a stone background.","The image shows a white - painted figure with a golden crown, gray hair, white drapery, and clear details against a stone background.",Statue,4.97368
i03_02_5.bmp,"Bright colorful hats (yellow, orange, green, pink) with “Bahamas” text hang on a wooden wall against a blue sky.","The image has vivid colors, clear text details, and distinct shadows of the hats on the wall.",Hats,4.60000
i13_20_5.bmp,"A river flows through a rocky area, flanked by green trees and snow - capped mountains.","The image displays a river with clear water, rocky shores, lush green foliage, and snow - capped mountains with distinct details and natural hues.",Landscape,5.23256
i16_09_4.bmp,The image shows a calm water body with a small island having green palm trees and a blue sky with white clouds.,"The image has a pixelated appearance with a serene scene of water, an island with palm trees, and a sky with clouds.",Island,3.12821
i02_22_1.bmp,The image depicts a red wooden door with an old metal latch and a white round knob.,"The image has clear details, visible wood grain, and distinct red and white color contrasts.",Door,5.51351
i22_16_3.bmp,"The image shows a large red barn, a small red house, green trees, and a calm pond reflecting them under a cloudy sky.","The image has clear reflections, vivid red barn, green trees, and a calm pond under a cloudy sky.",Barn,6.05128
i17_24_4.bmp,The image shows a woman with curly hair and a light garment facing left against a dark background.,"The image has low clarity, blurred details, and muted colors.",Woman,2.02564
i02_19_4.bmp,The image shows an old red wooden door with a metal latch and a round knob.,"The image has a red wooden door, a metal latch, a round knob, and clear details of wood grain and paint.",door,4.22222
i24_11_2.bmp,"The house features colorful murals, a balcony with flowers, green shutters, and a tiled roof.","The image shows clear architectural details, vibrant murals, and well - defined floral arrangements.",house,4.69697
i02_18_4.bmp,The image shows a red wooden door with an old metal latch and a white round knob.,"The image has clear details of the red door, metal latch, and white knob with visible texture and wear.",door,4.91892
i03_22_1.bmp,"Brightly colored Bahamas hats (yellow, orange, green, pink) hang on a wooden wall under a blue sky.","The image has vibrant colors, clear details of the hats’ text and wooden texture, and a sharp blue sky background.",Hats,5.97436
i01_21_2.bmp,The image shows a stone building with a red door and red window shutters.,"The image displays a stone building with a red door, red window shutters, and distinct stone wall textures.",Building,5.27778
i18_19_3.bmp,A woman in a dark dress and long pearl necklaces poses against a rusty metal sculpture in a grassy area.,"The image shows a woman in a dark dress and pearl necklaces posing by a rusty metal sculpture with clear details of the attire, sculpture, and green background.",Woman,4.37500
i22_17_1.bmp,"The image shows a big red barn, a small red house, green trees, and a reflective pond under a cloudy sky.","The image has a clear reflection, vivid colors, and sharp details of the barn, house, trees, and pond.",Barn,5.33333
i02_14_3.bmp,The image shows a red wooden door with a metal latch and a white knob.,"The image has clear details, vivid red color, and visible wood textures.",Door,5.11429
i18_18_2.bmp,A woman in a black dress and white pearls poses against a rusty metal structure with green plants.,"The image has clear details, natural colors, and visible textures of the rusty metal and the woman’s attire.",Woman,4.80000
i16_11_5.bmp,"The image displays a blurry, monochromatic scene with vague shapes.","The image has low resolution, monochromatic tones, and indistinct details.",blur,0.95000
i24_22_3.bmp,"The house displays colorful murals, a wooden balcony, and potted flowers.","The image has clear details, vivid murals, and distinct architectural features.",House,4.61765
i16_10_3.bmp,"The image shows a calm body of water, a small island with green palm trees, and a sky with big white clouds.","The image has a calm water surface, a lush island with palm trees, and a sky with white clouds.",Island,5.25641
i19_01_2.bmp,"The image shows a white lighthouse, white buildings, a white picket fence, a red lifebuoy, and a black binocular stand on a grassy area under a partly cloudy sky.","The image has a white lighthouse, white buildings, a white picket fence, a red lifebuoy, a black binocular stand, green grass, and a partly cloudy sky with visible details.",lighthouse,5.10811
i24_03_2.bmp,"The house features colorful murals, green shutters, and flower pots on its balcony and windows.","The image presents clear details, vivid colors, and sharp textures of the house’s murals and architecture.",House,4.25714
i15_05_2.bmp,The girl has colorful face paint and a vibrant sweater.,"The image has clear details, vivid colors, and sharp focus.",Facepaint,5.65116
i04_18_1.bmp,"A woman with blonde hair, blue eyes, red lipstick wears a red hat, red lace, a white necklace, and pink fabric is behind her.","The image has high clarity, vivid colors and clear details.",Woman,5.41463
i15_24_1.bmp,A young girl has colorful face paint and wears a vibrant sweater.,"The image has clear details, vivid colors, and sharp facial features.",Girl,5.77273
i22_23_4.bmp,"The image shows a large red barn, small red buildings, green trees, and a reflective pond under a cloudy sky.","The image has a reflective pond, a red barn, green trees, small red buildings, and a cloudy sky with clear reflections.",Barn,4.43590
i03_16_5.bmp,"Four bright hats (yellow, orange, green, pink) hang on a wooden wall against a dark blue sky.","The image has clear details, vivid colors, and a well - defined contrast between the hats and the sky.",hats,5.02564
i19_12_4.bmp,"The image shows a white lighthouse, white houses, a white fence, a colorful lifebuoy, and a black viewer on green grass under a cloudy sky.","The image has clear details, natural colors, and depicts a lighthouse, white houses, a picket fence, a lifebuoy, and binoculars on grass under a cloudy sky.",lighthouse,5.08108
i16_17_5.bmp,The image shows a calm sea with a small island of tall palm trees under a cloudy sky.,"The image has clear water details, distinct palm tree shapes, and a cloudy sky with soft shades.",island,3.35897
i11_03_3.bmp,A small boat anchors near an old dock in turquoise water.,"The image has detailed textures of the boat, dock, and water, with natural colors and a clear scene.",Boat,3.82857
i05_20_5.bmp,"Motocross riders in protective gear and helmets sit on colorful dirt bikes, ready to race.","The image shows detailed riders, bikes, and helmets, with vibrant colors and a dynamic composition.",Motocross,3.28205
i09_22_4.bmp,Several sailboats with colorful sails carry people on a wavy body of water.,"The image shows sailboats with distinct sail patterns, visible people, and a detailed water surface with a tree - lined horizon.",Sailboats,4.09375
