图像名,内容1,内容2,内容3,mos_quality
lake.contrast.5.png,"The image shows a calm lake reflecting rocky cliffs, green trees, and a mountainous landscape.","The image has a calm lake, rocky cliffs, green trees, and a mountainous scene with clear reflections and detailed natural elements.",Landscape,
lake.fnoise.1.png,"The image shows a calm lake reflecting rocky cliffs, green trees, and snow - capped mountains.","The image has clear reflections, vivid colors, and sharp details of the lake, rocky cliffs, green trees, and snow - capped mountains.",Landscape,0.124647
lake.fnoise.2.png,"The image shows a calm lake reflecting rocky cliffs, green trees, and snowy mountains in a forested valley.","The image has clear reflections, vivid greenery, and detailed rocky cliffs.",landscape,0.290345
lake.fnoise.3.png,"The image shows a calm lake with clear water, surrounded by rocky cliffs, lush trees, and a snow - dusted mountain.","The image has clear reflections, vivid colors, and detailed rocky cliffs, lush trees, and a snow - dusted mountain.",Lake,0.439697
lake.fnoise.4.png,"The image depicts a calm lake reflecting rocky cliffs, green trees, and snow-dusted mountains.","The image has vibrant colors, clear reflections, and detailed natural scenery.",landscape,0.571498
lake.fnoise.5.png,"The image shows a colorful landscape with a calm lake, rocky cliffs, and lush green trees.","The image has vivid colors, clear reflections, and detailed natural scenery.",Landscape,0.659032
lake.JPEG.1.png,"The image shows a calm lake reflecting rocky cliffs, green trees, and snowy mountains in its clear water.","The image has clear reflections, vivid green trees, distinct rocky cliffs, and a bright blue sky.",Landscape,0.020702
lake.JPEG.2.png,"The image shows a calm lake reflecting rocky cliffs, green trees, and a snow - capped mountain.","The image has clear reflections, vibrant greenery, and distinct rocky textures.",Landscape,0.078837
lake.JPEG.3.png,"The image shows a tranquil lake with reflections of rocky cliffs, green trees, and snow - capped mountains.","The image has clear reflections, vivid green trees, and detailed rocky cliffs.",Landscape,0.155843
lake.JPEG.4.png,"The calm lake reflects rocky cliffs, green trees, and a snowy mountain, surrounded by lush trees and rocky terrain.","The image has clear details, vivid colors, and sharp reflections of the lake, cliffs, trees, and mountain.",Landscape,0.429371
lake.JPEG.5.png,The image shows a calm lake reflecting gray rocky cliffs and lush green trees.,"The image has clear reflections, vibrant greenery, and detailed rocky textures.",Landscape,0.729901
lake.jpeg2000.1.png,"The image shows a calm lake reflecting green trees, gray rocky cliffs, and distant snow - capped mountains.","The image has clear reflections, vivid green trees, and distinct rocky cliffs.",lake,0.065431
lake.jpeg2000.2.png,"The image depicts a calm lake reflecting rocky cliffs, green trees, and snow - capped mountains.","The image has clear reflections, vibrant green trees, rocky cliffs, and a calm lake with distant snow - capped mountains.",landscape,0.166944
lake.jpeg2000.3.png,"The image depicts a calm lake reflecting rocky cliffs, green trees, and snowy mountains.","The image has clear reflections, vivid green trees, and detailed rocky cliffs.",landscape,0.247797
lake.jpeg2000.4.png,"The image depicts a calm lake reflecting rocky cliffs, green trees, and snowy mountains.","The image has clear reflections, vivid green trees, and detailed rocky cliffs with snowy mountains.",landscape,0.408123
lake.jpeg2000.5.png,The image shows a blue lake with green trees and rocky mountains.,"The image has discernible details of a blue lake, lush trees, and rocky terrain.",Landscape,0.682337
log_seaside.AWGN.1.png,"The beach displays dry driftwood, brown sand, blue water, and green trees in the distance.","The image has clear details of driftwood, sandy beach, blue water, and green trees.",Beach,0.000000
log_seaside.AWGN.2.png,"The image shows a sandy beach with driftwood, calm blue water, and green distant trees.","The image has clear details, natural colors, and visible driftwood, water, grass, and trees.",beach,0.056561
log_seaside.AWGN.3.png,"The image shows a sandy beach with driftwood, calm blue water, and green trees in the distance.","The image has clear details of driftwood, sandy shore, blue water, and green vegetation.",Beach,0.131855
log_seaside.AWGN.4.png,"The image depicts a sandy beach with driftwood, calm blue water, and green trees in the distance.","The image has clear details, natural colors, and visible textures of driftwood, sand, and water.",Beach,0.267465
log_seaside.AWGN.5.png,"The image shows a sandy beach with dry driftwood, calm blue water, green grass, and tall trees.","The image has a sandy beach, dry driftwood, calm blue water, green grass, and tall trees with visible details.",beach,0.441762
log_seaside.BLUR.1.png,"The beach has brown sand, scattered driftwood, calm blue water, and green trees in the distance.","The image has clear details, vivid colors, and good contrast between the sand, water, and vegetation.",Beach,0.013494
log_seaside.BLUR.2.png,"The beach has brown sand, scattered driftwood, blue water, green grass, and tall trees.","The image has clear details, vivid colors, and shows the beach, water, grass, and trees distinctly.",Beach,0.078074
log_seaside.BLUR.3.png,"The image shows a sandy beach with driftwood, calm blue water, green grass, and distant trees.","The image has clear details, natural colors, and distinct textures of driftwood, sand, and water.",Beach,0.207243
log_seaside.BLUR.4.png,"The beach features brown sand, scattered driftwood, calm blue water, green grass, and distant trees.","The image has clear details, natural colors, and visible textures of sand, driftwood, water, grass, and trees.",Beach,0.350514
log_seaside.BLUR.5.png,"The image shows a sandy beach with driftwood, blue water, green grass, and distant trees.","The image has visible details of a sandy beach, driftwood, water, grass, and trees with natural color tones.",beach,0.590394
log_seaside.contrast.1.png,"The beach features brown sand, scattered driftwood, calm blue water, green grass, and distant trees.","The image has clear details, natural colors, and visible elements like driftwood, sand, water, grass, and trees.",Beach,0.023420
log_seaside.contrast.2.png,"The beach features brown sand, scattered driftwood, calm blue water, and green grassy areas with distant trees.","The image shows brown sand, scattered driftwood, calm blue water, and green grassy areas with trees, with clear details and vivid natural colors.",Beach,0.156705
log_seaside.contrast.3.png,"The beach has wet sand, scattered driftwood, calm water and green trees.","The image has clear details, natural colors and visible textures of sand, driftwood and water.",Beach,0.369062
log_seaside.contrast.4.png,"The beach has brown sand, gray driftwood, blue water, and green trees.","The image has clear details of driftwood, smooth blue water, and green trees on a sandy beach.",Beach,0.458282
log_seaside.contrast.5.png,"The beach has brown sand, blue water, dry driftwood, green grass, and distant trees.","The image has clear details, natural colors, and visible textures of sand, driftwood, water, grass, and trees.",Beach,
log_seaside.fnoise.1.png,"The beach has brown sand, driftwood, blue water, green grass, and trees.","The image has high clarity, vivid colors, and clear details.",Beach,0.017510
log_seaside.fnoise.2.png,"The beach has brown sand, scattered driftwood, blue rippled water, and green distant trees.","The image has visible driftwood, clear water, and distinct tree details.",Beach,0.143125
log_seaside.fnoise.3.png,"The image shows a sandy beach with weathered driftwood, calm blue water, green grass, and distant trees.","The image has clear driftwood, vivid water, textured sand, and distinct vegetation.",Beach,0.322969
log_seaside.fnoise.4.png,"The image shows a sandy beach with driftwood, blue water, and green trees.","The image has driftwood, a sandy shore, blue water, and green trees with visible details.",beach,0.518165
log_seaside.fnoise.5.png,"The image shows a colorful beach with driftwood, calm water, and green trees.","The image has vibrant colors, visible driftwood, calm water, and dense trees.",Beach,0.672643
log_seaside.JPEG.1.png,"The image shows a sandy beach with weathered driftwood, calm blue water, and green trees.","The image has a sandy beach, weathered driftwood, calm water, and green trees with clear details.",Beach,0.000208
log_seaside.JPEG.2.png,"The beach has brown sand, scattered driftwood, blue water, green grass, and distant trees.","The image has clear details, vivid colors, and well - defined natural features.",Beach,0.009289
log_seaside.JPEG.3.png,"The image shows a sandy beach with driftwood, calm blue water, green grass, and distant trees.","The image has clear details, natural colors, and visible textures of the beach, driftwood, water, grass, and trees.",Beach,0.037806
log_seaside.JPEG.4.png,"The beach has brown sand, blue water, driftwood, and green trees in the background.","The image has clear details of brown sand, blue water, driftwood, and green trees.",Beach,0.269258
log_seaside.JPEG.5.png,"The image shows a sandy beach with driftwood, calm water, and green trees.","The image has detailed driftwood, textured sand, and vibrant water with tree details.",Beach,0.638936
log_seaside.jpeg2000.1.png,"The beach has brown sand, blue water, scattered driftwood, and green vegetation in the distance.","The image has clear details, natural colors, and visible textures of sand, driftwood, and water.",Beach,0.000208
log_seaside.jpeg2000.2.png,"The sandy beach has driftwood, calm water, green grass and trees.","The image has clear details, natural colors and visible beach textures.",Beach,0.044763
log_seaside.jpeg2000.3.png,"The image depicts a beach with wet sand, driftwood, blue water, and green trees.","The image has clear details, vivid colors, and visible textures.",beach,0.159952
log_seaside.jpeg2000.4.png,"The image shows a sandy beach with driftwood, blue water, green grass, and distant green trees.","The image has clear details, natural colors, and visible elements like driftwood, sand, water, grass, and trees.",Beach,0.394424
log_seaside.jpeg2000.5.png,"The image shows a sandy beach with driftwood, a blue lake, and green trees.","The image has a sandy beach, driftwood, a blue lake, and green trees with discernible features.",beach,0.693041
monument.AWGN.1.png,"The image shows a white, columned memorial building with an inscription, stone steps, and green foliage around it.","The image has clear details, visible text, and distinct green foliage.",Memorial,0.012407
monument.AWGN.2.png,"The image depicts a white, columned monument with inscribed text, surrounded by green foliage and a clear sky.","The image has clear details of the monument, distinct text, and natural colors of the stone, sky, and foliage.",Monument,0.081070
monument.AWGN.3.png,"The image shows a white stone monument with tall columns, a domed top, and an inscription.","The image has distinct architectural features, legible text, and natural foreground vegetation.",Monument,0.183266
monument.AWGN.4.png,"The image depicts a white, columned circular monument with ""THE CONQUEST OF THE WEST"" inscribed, surrounded by green foliage and a clear sky.","The image has clear details of the white columned monument, vivid green foliage, and a bright blue sky.",Monument,0.324758
monument.AWGN.5.png,"The image depicts a white stone circular building with tall columns, a doorway, and an inscription, framed by green trees.","The image has clear architectural details, legible text, and distinct green foliage against a light sky.",monument,0.467743
monument.BLUR.1.png,"The image shows a white, circular stone monument with tall columns, an inscription, and green foliage in the foreground.","The image has clear details, visible text, and distinct architectural features with green foliage in the foreground.",Monument,0.047668
monument.BLUR.2.png,"The image shows a white, round - topped monument with tall columns and an inscription.","The image has legible text, distinct columns, and a clear architectural structure.",Monument,0.177046
monument.BLUR.3.png,"The image shows a white, circular stone monument with tall columns, green foliage in the foreground, and a blue sky behind.","The image has legible text, distinct column details, and clear greenery with a blue sky backdrop.",Monument,0.359401
monument.BLUR.4.png,"The image shows a circular stone building with white columns, surrounded by green plants and a blue sky.","The image has a circular stone building, white columns, green plants, and a blue sky.",monument,0.587549
monument.BLUR.5.png,"The image shows a white, round, columned building surrounded by green trees.","The image displays a white, columned building with green foliage and a light blue sky.",Building,0.790275
monument.contrast.1.png,The image shows a white stone monument with tall columns and an inscription about the conquest of the west.,"The image has clear details, natural colors, and good clarity of the monument’s structure.",Monument,0.013177
monument.contrast.2.png,"The image shows a white, columned monument with engraved text and a circular roof.","The image has clear text, distinct columns, and visible architectural details.",Monument,0.142370
monument.contrast.3.png,"The image shows a white, circular stone monument with tall columns and engraved text, surrounded by green plants.","The image has clear details of the stone monument, legible inscribed text, and distinct green foliage in the foreground.",Monument,0.258125
monument.contrast.4.png,"The image depicts a white, columned memorial building with an inscription and a domed top, surrounded by greenery.","The image shows a columned building with visible text, a domed roof, and greenery in the foreground, with clear architectural details and soft foliage focus.",Memorial,0.323351
monument.contrast.5.png,"The image shows a white circular stone monument with tall columns, engraved text, and green foliage in the foreground.","The image has a stone monument with visible text, tall columns, and green foreground foliage.",monument,
monument.fnoise.1.png,The image shows a white circular stone monument with tall columns and an engraved inscription.,"The image has clear details, neutral colors, and visible architectural features.",Monument,0.030943
monument.fnoise.2.png,"The image depicts a white, circular stone monument with tall columns and an engraved inscription.","The image has a white circular stone monument, tall columns, clear engraving, and green foreground foliage.",Monument,0.208240
monument.fnoise.3.png,"The image shows a grand, white stone rotunda with multiple columns and an engraved frieze.","The image has legible text, clear architectural details, and green foreground foliage.",Memorial,0.320127
monument.fnoise.4.png,"The image shows a white circular stone monument with tall columns and an inscription, surrounded by green foliage.","The image has visible architectural details, distinct columns, and legible text with green foliage in the foreground.",monument,0.513709
monument.fnoise.5.png,"The image depicts a circular stone monument with tall columns, engraved text, and blurry green foliage in front.","The image has a colorful, textured appearance, visible architectural details, and blurry green foliage.",Monument,0.598478
monument.JPEG.1.png,"The image shows a white, circular memorial building with tall columns and an engraved inscription.","The image has clear details, neutral colors, and distinct architectural features.",Memorial,0.015565
monument.JPEG.2.png,"The image shows a white circular stone building with tall columns and an inscription, set among green foliage.","The image has clear details of the white stone building, its columns, the inscribed text, and the green surrounding foliage.",Monument,0.063270
monument.JPEG.3.png,The image displays a grand stone building with tall white columns and a circular roof.,"The image has clear details of a stone building with white columns, a circular roof, and dark green foreground plants.",Memorial,0.323963
monument.JPEG.4.png,"The image shows a circular, stone building with tall white columns and green plants surrounding it.","The image displays a circular stone structure with white columns, a dark doorway, and green foliage in the foreground.",Monument,0.567924
monument.JPEG.5.png,"The image shows a white, circular columned building with green plants surrounding it.","The image has clear details of the columned building, distinct green plants, and a gray background.",Monument,0.765559
monument.jpeg2000.1.png,"The image shows a white stone memorial with tall columns, a circular top, and an engraved inscription.","The image has clear details, visible engraved text, and distinct architectural features of the stone memorial.",Memorial,0.014624
monument.jpeg2000.2.png,The image shows a white stone monument with tall columns and an inscribed text.,"The image has a white stone monument, clear engraved text, tall columns, and blurry green foreground foliage.",Monument,0.106412
monument.jpeg2000.3.png,"The image shows a white columned circular monument with a dark door, surrounded by green plants under a light blue sky.","The image has clear details of a columned monument, vivid green foliage, and a light blue sky.",Monument,0.380948
monument.jpeg2000.4.png,"The image shows a round white stone building with tall columns, surrounded by green plants.","The image has visible details of a columned building, green plants, and a light sky.",Building,0.665182
monument.jpeg2000.5.png,The image shows a blurry white columned building with a dome and greenery around it.,"The image displays a columned building, a dome, and greenery with low clarity and blurry details.",Building,0.820598
native_american.AWGN.1.png,An elderly woman with white hair and wrinkled skin wears a patterned fur - collared coat in a dry landscape.,"The image has clear details, visible skin texture, and distinct fur and coat patterns.",Woman,0.040322
native_american.AWGN.2.png,An elderly woman with white hair wears a colorful coat with a brown fur collar.,"The image has clear details, natural colors, and visible textures of the woman’s hair, skin, and clothing.",Woman,0.069080
native_american.AWGN.3.png,An elderly woman with white hair wears a colorful coat with a fur collar.,"The image has clear facial details, vivid coat colors, and distinct fur texture.",Woman,0.223948
native_american.AWGN.4.png,An old woman with white hair wears a colorful patterned coat with a fur collar.,"The image has clear facial wrinkles, distinct white hair, and a colorful patterned coat with a fur collar, showing detailed textural elements.",Woman,0.401099
native_american.AWGN.5.png,An elderly woman with white hair and wrinkled skin wears a colorful coat with a fur collar.,"The image shows an elderly woman with white hair, wrinkled skin, a colorful patterned coat, and a fur collar with visible textures.",Elderly,0.476060
native_american.BLUR.1.png,"An elderly woman with white hair wears a colorful coat with a brown fur collar in a dry, open area.","The image has clear facial wrinkles, distinct fur texture, and a vibrant coat pattern against a dry background.",Woman,0.035081
native_american.BLUR.2.png,An elderly woman with white hair and wrinkled skin wears a colorful fur - collared coat in a dry landscape.,"The image has clear details of the woman’s wrinkled skin, white hair, and textured clothing.",Woman,0.172279
native_american.BLUR.3.png,The old woman with white hair wears a colorful coat with a brown fur collar.,"The image displays an old woman with white hair, a colorful coat, and a fur collar with discernible details and vivid colors.",Woman,0.364939
native_american.BLUR.4.png,An elderly woman with white hair wears a colorful fur - lined coat against a blurred brown background.,"The image displays a blurred figure, vibrant clothing colors and a brown backdrop.",Woman,0.606542
native_american.BLUR.5.png,A blurred person with white hair wears a colorful outfit against a beige background.,"The image has low clarity, vibrant colors, and indistinct details.",Person,0.868067
native_american.contrast.1.png,An elderly woman with white hair and wrinkled skin wears a colorful coat with a brown fur collar.,"The image has high clarity, vivid colors, and clear details of the woman’s face, hair, and clothing.",Woman,0.061938
native_american.contrast.2.png,An elderly woman with white hair and wrinkled skin wears a colorful fur - collared coat against a dry brown background.,"The image depicts an elderly woman with white hair, wrinkled skin, and a colorful fur - collared coat, with clear details, vibrant colors, and a softly blurred dry background.",Woman,0.223733
native_american.contrast.3.png,An elderly woman with white hair wears a colorful patterned coat with a fur collar.,"The image has clear details, vivid colors, and distinct textures of hair and clothing.",Woman,0.369587
native_american.contrast.4.png,An elderly woman with white hair and wrinkled skin wears a colorful patterned coat with a brown fur collar in a plain outdoor setting.,"The image has clear facial details, vivid coat colors, and a detailed fur collar against a simple background.",Woman,0.458626
native_american.contrast.5.png,An elderly woman with white hair wears a colorful coat with a brown fur collar in a plain setting.,"The image has clear wrinkles, white hair texture, and distinct coat and fur collar details.",Woman,
native_american.fnoise.1.png,"An elderly woman with white hair wears a colorful, fur - collared coat in a dry, grassy area.","The image shows an elderly woman with clear details, vivid colors, and distinct textures of her coat and hair.",Woman,0.086900
native_american.fnoise.2.png,An elderly woman with white hair wears a colorful patterned coat with a fur collar in a dry outdoor setting.,"The image has clear details of the woman’s face, vivid colors of her coat, and a slightly blurred dry background.",Woman,0.254457
native_american.fnoise.3.png,An elderly woman with wrinkled face and white hair wears a colorful fur - lined coat.,"The image presents an elderly woman with visible facial wrinkles, vibrant coat colors and distinguishable white hair.",Woman,0.490956
native_american.fnoise.4.png,"An elderly woman with white hair and wrinkled skin wears a colorful, fur - collared garment.","The image displays textured colors, distinct facial features, and detailed garment patterns.",Woman,0.617730
native_american.fnoise.5.png,An elderly woman with white hair wears a fur - collared garment in a colorful textured image.,"The image has vivid colors, detailed textures, and a stylized appearance.",Portrait,0.735444
native_american.JPEG.1.png,An elderly woman with white hair wears a colorful coat with a fur collar in a dry landscape.,"The image has clear details, vivid colors, and sharp textures of the woman and her attire.",Woman,0.022606
native_american.JPEG.2.png,An elderly woman with white hair wears a colorful coat with a fur collar against a dry background.,"The image has clear details of an elderly woman’s face, white hair, a colorful coat, and a fur collar.",Woman,0.091709
native_american.JPEG.3.png,An elderly woman with white hair and wrinkled skin wears a colorful patterned coat with a brown fur collar.,"The image shows an elderly woman with clear facial details, natural skin tones, and distinct textures of her hair, fur collar, and patterned garment.",Woman,0.362078
native_american.JPEG.4.png,"The image depicts an elderly woman with white hair, a colorful patterned top, and a stylized, textured appearance.","The image has a stylized quality, varied colors, and detailed, overlapping elements.",Woman,0.699263
native_american.JPEG.5.png,An elderly woman with white hair wears a colorful patterned shirt against a light green background.,"The image has pixelated details, vivid colors, and a light green backdrop.",Elderly,0.827044
native_american.jpeg2000.1.png,An elderly woman with white hair wears a colorful coat with a brown fur collar.,"The image has clear facial details, vivid coat colors, and distinct white hair against a muted outdoor background.",Woman,0.054907
native_american.jpeg2000.2.png,An elderly woman with white hair wears a colorful coat with a fur collar in a dry landscape.,"The image has clear facial details, vivid coat colors and distinct white hair against a dry background.",Elderly,0.150310
native_american.jpeg2000.3.png,An elderly woman with white hair and wrinkled skin wears a colorful coat with a fur collar.,"The image has clear details of an elderly woman’s wrinkled face, white hair, and a colorful coat with a fur collar, along with natural background tones.",Woman,0.372920
native_american.jpeg2000.4.png,A woman with white hair wears a colorful garment with fur trim.,"The image shows a woman with white hair, vibrant clothing colors, and a blurred background.",Woman,0.723122
native_american.jpeg2000.5.png,A blurry elderly person with white hair and colorful attire is visible.,"The image has low clarity, blurry details, and indistinct features.",blurry,0.887085
redwood.AWGN.1.png,"The forest scene displays tall trees, misty surroundings, and sunbeams filtering through the fog.","The image has high clarity, natural colors, and clear details of trees, mist, and sunbeams.",Forest,0.050866
redwood.AWGN.2.png,The image depicts a misty forest with tall trees and lush greenery.,"The image has tall trees, misty atmosphere, clear foliage details and natural green colors.",Forest,0.187574
redwood.AWGN.3.png,"The forest scene features tall trees, misty air and green undergrowth.","The image has natural color tones, misty atmospheric details and clear tree textures.",forest,0.322696
redwood.AWGN.4.png,"The forest has tall trees, misty air, and green grass.","The image has tall trees, misty atmosphere, and green vegetation with clear details and natural colors.",forest,0.431555
redwood.AWGN.5.png,The image shows a misty forest with tall trees and green plants.,"The image has grainy texture, natural colors, and distinguishable tree and plant details.",Forest,0.544838
redwood.BLUR.1.png,"The image shows a misty forest with tall trees, green grass, and light beams shining through.","The image has clear details of tall trees, lush greenery, and misty light beams.",forest,0.087942
redwood.BLUR.2.png,"The image shows a misty forest with tall trees, green grass, and sunlight through mist.","The image has misty ambiance, tall tree trunks, and vivid green foliage details.",forest,0.229960
redwood.BLUR.3.png,"The forest has tall trees, misty air, and green undergrowth with sunbeams filtering through.","The image has tall trees, misty ambiance, green undergrowth, and visible sunbeams with natural color tones and detailed vegetation.",Forest,0.380931
redwood.BLUR.4.png,"The forest has tall trees, misty air, and sunbeams.","The image has misty ambiance, dark tree trunks, and green foliage.",Forest,0.569354
redwood.BLUR.5.png,The image depicts blurry tree trunks and greenery with diffused light.,"The image has low clarity, indistinct details and muted colors.",Forest,0.845567
redwood.contrast.1.png,"The forest has tall trees, misty air, and sunbeams.","The image has clear tree details, vivid green colors, and distinct misty textures.",Forest,0.073889
redwood.contrast.2.png,"The image shows a foggy forest with tall trees, green underbrush, and sunbeams piercing the mist.","The image has tall trees, dense foliage, soft mist, and distinct sunbeams with natural color tones and clear details.",forest,0.198001
redwood.contrast.3.png,"The image depicts a misty forest with tall trees, green grass and soft light beams.","The image has visible tree details, green vegetation, misty ambiance and diffused light effects.",Forest,0.389842
redwood.contrast.4.png,The image depicts a misty forest with tall dark trees and green undergrowth.,"The image has misty atmosphere, dark tree trunks, green foliage, and soft light rays.",forest,0.470886
redwood.contrast.5.png,"The image shows a misty forest with tall trees, green grass, and visible sunbeams.","The image has a misty forest scene with tall trees, green grass, visible sunbeams, clear tree details, and soft atmospheric lighting.",Forest,
redwood.fnoise.1.png,"The image shows a misty forest with tall dark trees, green grass, and sunbeams piercing through.","The image has a misty atmosphere, detailed tree trunks, and natural green and brown hues.",Forest,0.094844
redwood.fnoise.2.png,Sunbeams pierce the misty forest with tall trees and green undergrowth.,"The image has misty layers, vibrant green foliage, and distinct tree trunks with sunbeams enhancing depth.",forest,0.309781
redwood.fnoise.3.png,"The forest shows tall trees, misty air, and colorful sunlight streaming through.","The image has tall trees, misty ambiance, and vibrant light beams with detailed foliage.",forest,0.524452
redwood.fnoise.4.png,The image shows a misty forest with tall trees and colorful light.,"The image has tall trees, detailed foliage, a misty atmosphere, and vibrant multicolored light.",Forest,0.653247
redwood.fnoise.5.png,"The image depicts a misty forest with tall trees, green foliage, and vibrant, blended colors.","The image has blended colors, distinguishable tree forms, and a misty forest atmosphere.",Forest,0.752071
redwood.JPEG.1.png,"The image shows a misty forest with tall trees, green foliage, and sunbeams piercing the fog.","The image has clear tree trunks, vivid green undergrowth, and soft mist with sunbeams filtering through.",forest,0.027168
redwood.JPEG.2.png,"The image shows a misty forest with tall trees, green undergrowth, and sunbeams filtering through the fog.","The image has clear tree details, vivid green colors, and a misty atmosphere with defined sunbeams.",Forest,0.098655
redwood.JPEG.3.png,"The forest has tall trees, misty air, and green undergrowth.","The image depicts a forest with tall trees, misty air, and clear tree details.",forest,0.425072
redwood.JPEG.4.png,"The image depicts a misty forest with tall trees, dark trunks, and blue - green patches.","The image has a misty atmosphere, dark tree trunks, and blue - green colored regions with detailed foliage.",Forest,0.744926
redwood.JPEG.5.png,"The image shows a misty forest with tall dark trees, a patch of green grass, and a foggy atmosphere.","The image has a misty forest scene, tall tree trunks, a green grass area, and a foggy backdrop with distinguishable tree details.",forest,0.845802
redwood.jpeg2000.1.png,The image depicts a misty forest with tall trees and sunbeams filtering through.,"The image has detailed tree trunks, atmospheric mist, and rich green foliage.",Forest,0.031707
redwood.jpeg2000.2.png,"The forest has tall trees, misty air, and green grass.","The image has misty ambiance, detailed tree trunks, and vivid green grass.",Forest,0.182316
redwood.jpeg2000.3.png,"The image shows a misty forest with tall trees, green grass, and dark trunks.","The image has soft mist, distinct tree trunks, and green undergrowth.",forest,0.434438
redwood.jpeg2000.4.png,The image shows a misty forest with tall trees and green grass.,"The image has tall trees, misty surroundings, and green vegetation.",Forest,0.681236
redwood.jpeg2000.5.png,"The image shows blurry, indistinct forms with blue and gray hues.","The image has low clarity, blurred details, and muted colors.",Blurry,0.885726
roping.AWGN.1.png,A man in white clothing sits and handles dry tobacco leaves near a log cabin.,"The image has clear details, natural colors, and visible rustic elements like log walls and dry tobacco leaves.",Tobacco,0.002501
roping.AWGN.2.png,A man handles dried brown tobacco leaves while sitting near stacked wooden logs.,"The image has clear details, warm natural colors, and visible textures of tobacco leaves and logs.",Tobacco,0.105028
roping.AWGN.3.png,A man handles dried brown tobacco leaves while sitting near stacked wooden logs.,"The image shows a man handling tobacco leaves, with stacked logs, a hanging scale, and a gravel ground.",Tobacco,0.184517
roping.AWGN.4.png,A man in white clothing handles dry brown leaves beside stacked logs.,"The image has clear details, natural colors, and distinct subject definition.",Tobacco,0.381884
roping.AWGN.5.png,A man in white clothing sits and handles brown dried plants beside a stacked woodpile and wooden structures.,"The image has clear details, natural earthy colors, and a textured woodpile background.",Tobacco,0.513078
roping.BLUR.1.png,A man in white clothing handles brown tobacco leaves near a log wall.,"The image has a man handling tobacco leaves, log walls, a hanging scale, and a dirt ground with high clarity, natural colors, and clear details.",Tobacco,0.034108
roping.BLUR.2.png,A man in white clothing handles brown dried tobacco leaves while sitting near a log stack and a wooden structure.,"The image has clear details, natural colors, and a distinct subject.",Tobacco,0.188499
roping.BLUR.3.png,A man in white attire holds brown dried leaves while sitting by stacked logs.,"The image has visible details, natural colors, and a clear rustic setting.",Tobacco,0.470544
roping.BLUR.4.png,"A man in white clothing sits on a wooden stump, handling brown plant fibers, near stacked logs and a dark structure.","The image shows a man, brown fibers, stacked logs, and a dark backdrop, with earthy colors and discernible details.",Fibers,0.670046
roping.BLUR.5.png,A blurry image shows a person in white clothing sitting with a brown dog near a wooden wall.,"The image has low clarity, blurred details and indistinct subjects.",Blurry,0.879711
roping.contrast.1.png,A man in white clothing handles brown dried leaves beside a rustic log wall.,"The image has clear details, natural colors, and visible textures of the log wall and dried foliage.",Tobacco,0.056443
roping.contrast.2.png,A man in white clothing handles dry brown tobacco leaves near a rustic log structure.,"The image has clear details, natural colors, and visible textures of the tobacco, clothing, and wooden surroundings.",Tobacco,0.192126
roping.contrast.3.png,A seated man in white clothing handles brown tobacco leaves beside stacked logs.,"The image has natural colors, visible textures, and clear details of the man, tobacco, and logs.",Tobacco,0.370885
roping.contrast.4.png,A man in white clothes handles brown tobacco leaves near stacked logs and a dark cart.,"The image has clear details, earthy colors, and a distinct subject.",tobacco,0.450367
roping.contrast.5.png,A man in white clothing handles dry brown tobacco leaves while sitting on a stool near stacked wooden logs.,"The image has moderate clarity, earthy colors, and discernible details of the man, tobacco, and wooden logs.",Tobacco,
roping.fnoise.1.png,A man in white clothing handles dry tobacco leaves near stacked logs and a wooden structure.,"The image has clear details, natural colors, and visible textures of the man, tobacco, and wooden elements.",Tobacco,0.032260
roping.fnoise.2.png,A man in white clothing handles dry brown plants while sitting on a stool near stacked wooden logs.,"The image has clear details, vivid colors, and visible textures of the plants, clothing, and logs.",Tobacco,0.138743
roping.fnoise.3.png,A man handles dry brown tobacco leaves while sitting near a rustic log cabin.,"The image depicts a man in white clothing, brown tobacco leaves, a rustic log structure, and earthy tones with clear textures and natural colors.",Tobacco,0.335892
roping.fnoise.4.png,A man handles dried plants while sitting near stacked logs.,"The image shows a man, dried plants, stacked logs, and a wooden structure with visible details and varied colors.",Tobacco,0.512508
roping.fnoise.5.png,A man handles colorful tobacco leaves while sitting near stacked wooden logs.,"The image depicts a man with tobacco, having vivid colors, textured details, and distinguishable log structures.",Tobacco,0.738256
roping.JPEG.1.png,A man in white clothing handles dried brown leaves while sitting near stacked logs.,"The image shows a man handling dried leaves, with stacked brown logs, a wooden structure, and a gravelly ground visible.",Tobacco,0.013677
roping.JPEG.2.png,A man in a white checkered shirt and white pants handles dry brown tobacco leaves while seated near stacked logs and a wooden structure.,"The image has clear details of a man handling tobacco leaves, stacked logs, a wooden structure, and outdoor surroundings, with distinct textures and earthy tones.",Tobacco,0.075115
roping.JPEG.3.png,A man in white clothes handles dry brown tobacco leaves near stacked wooden logs.,"The image has clear details, natural colors and visible textures of the man, tobacco, and logs.",Tobacco,0.300448
roping.JPEG.4.png,A man in white clothes handles dry plants beside stacked wooden logs.,"The image has clear details of a man, dry plants, stacked logs, and a dark structure with natural tones.",Broom,0.599293
roping.JPEG.5.png,"A person in white attire plays a horn, surrounded by green leaves and brown feathers, against a dark background.","The image has clear subjects, contrasting colors, and discernible details (person, horn, leaves, feathers).",Person,0.829291
